StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-01-01T12:30+00:00Z,2022-01-01T12:45+00:00Z,10Y1001A1001A83F,MAW,B16,6097
2022-01-01T12:45+00:00Z,2022-01-01T13:00+00:00Z,10Y1001A1001A83F,MAW,B16,5538
2022-01-01T13:00+00:00Z,2022-01-01T13:15+00:00Z,10Y1001A1001A83F,MAW,B16,4963
2022-01-01T13:15+00:00Z,2022-01-01T13:30+00:00Z,10Y1001A1001A83F,MAW,B16,4331
2022-01-01T13:30+00:00Z,2022-01-01T13:45+00:00Z,10Y1001A1001A83F,MAW,B16,3651
2022-01-01T13:45+00:00Z,2022-01-01T14:00+00:00Z,10Y1001A1001A83F,MAW,B16,2914
2022-01-01T14:00+00:00Z,2022-01-01T14:15+00:00Z,10Y1001A1001A83F,MAW,B16,2152
2022-01-01T14:15+00:00Z,2022-01-01T14:30+00:00Z,10Y1001A1001A83F,MAW,B16,1445
2022-01-01T14:30+00:00Z,2022-01-01T14:45+00:00Z,10Y1001A1001A83F,MAW,B16,868
2022-01-01T14:45+00:00Z,2022-01-01T15:00+00:00Z,10Y1001A1001A83F,MAW,B16,436
2022-01-01T15:00+00:00Z,2022-01-01T15:15+00:00Z,10Y1001A1001A83F,MAW,B16,148
2022-01-01T15:15+00:00Z,2022-01-01T15:30+00:00Z,10Y1001A1001A83F,MAW,B16,17
2022-01-01T15:30+00:00Z,2022-01-01T15:45+00:00Z,10Y1001A1001A83F,MAW,B16,1
2022-01-01T15:45+00:00Z,2022-01-01T16:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T16:00+00:00Z,2022-01-01T16:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T16:15+00:00Z,2022-01-01T16:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T16:30+00:00Z,2022-01-01T16:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T16:45+00:00Z,2022-01-01T17:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T17:00+00:00Z,2022-01-01T17:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T17:15+00:00Z,2022-01-01T17:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T17:30+00:00Z,2022-01-01T17:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T17:45+00:00Z,2022-01-01T18:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T18:00+00:00Z,2022-01-01T18:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T18:15+00:00Z,2022-01-01T18:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T18:30+00:00Z,2022-01-01T18:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T18:45+00:00Z,2022-01-01T19:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T19:00+00:00Z,2022-01-01T19:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T19:15+00:00Z,2022-01-01T19:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T19:30+00:00Z,2022-01-01T19:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T19:45+00:00Z,2022-01-01T20:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T20:00+00:00Z,2022-01-01T20:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T20:15+00:00Z,2022-01-01T20:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T20:30+00:00Z,2022-01-01T20:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T20:45+00:00Z,2022-01-01T21:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T21:00+00:00Z,2022-01-01T21:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T21:15+00:00Z,2022-01-01T21:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T21:30+00:00Z,2022-01-01T21:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T21:45+00:00Z,2022-01-01T22:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T22:00+00:00Z,2022-01-01T22:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T22:15+00:00Z,2022-01-01T22:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T22:30+00:00Z,2022-01-01T22:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T22:45+00:00Z,2022-01-01T23:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T23:00+00:00Z,2022-01-01T23:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T23:15+00:00Z,2022-01-01T23:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T23:30+00:00Z,2022-01-01T23:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-01T23:45+00:00Z,2022-01-02T00:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T00:00+00:00Z,2022-01-02T00:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T00:15+00:00Z,2022-01-02T00:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T00:30+00:00Z,2022-01-02T00:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T00:45+00:00Z,2022-01-02T01:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T01:00+00:00Z,2022-01-02T01:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T01:15+00:00Z,2022-01-02T01:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T01:30+00:00Z,2022-01-02T01:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T01:45+00:00Z,2022-01-02T02:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T02:00+00:00Z,2022-01-02T02:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T02:15+00:00Z,2022-01-02T02:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T02:30+00:00Z,2022-01-02T02:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T02:45+00:00Z,2022-01-02T03:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T03:00+00:00Z,2022-01-02T03:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T03:15+00:00Z,2022-01-02T03:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T03:30+00:00Z,2022-01-02T03:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T03:45+00:00Z,2022-01-02T04:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T04:00+00:00Z,2022-01-02T04:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T04:15+00:00Z,2022-01-02T04:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T04:30+00:00Z,2022-01-02T04:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T04:45+00:00Z,2022-01-02T05:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T05:00+00:00Z,2022-01-02T05:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T05:15+00:00Z,2022-01-02T05:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T05:30+00:00Z,2022-01-02T05:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T05:45+00:00Z,2022-01-02T06:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T06:00+00:00Z,2022-01-02T06:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T06:15+00:00Z,2022-01-02T06:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T06:30+00:00Z,2022-01-02T06:45+00:00Z,10Y1001A1001A83F,MAW,B16,2
2022-01-02T06:45+00:00Z,2022-01-02T07:00+00:00Z,10Y1001A1001A83F,MAW,B16,15
2022-01-02T07:00+00:00Z,2022-01-02T07:15+00:00Z,10Y1001A1001A83F,MAW,B16,154
2022-01-02T07:15+00:00Z,2022-01-02T07:30+00:00Z,10Y1001A1001A83F,MAW,B16,491
2022-01-02T07:30+00:00Z,2022-01-02T07:45+00:00Z,10Y1001A1001A83F,MAW,B16,849
2022-01-02T07:45+00:00Z,2022-01-02T08:00+00:00Z,10Y1001A1001A83F,MAW,B16,1307
2022-01-02T08:00+00:00Z,2022-01-02T08:15+00:00Z,10Y1001A1001A83F,MAW,B16,1802
2022-01-02T08:15+00:00Z,2022-01-02T08:30+00:00Z,10Y1001A1001A83F,MAW,B16,2361
2022-01-02T08:30+00:00Z,2022-01-02T08:45+00:00Z,10Y1001A1001A83F,MAW,B16,2999
2022-01-02T08:45+00:00Z,2022-01-02T09:00+00:00Z,10Y1001A1001A83F,MAW,B16,3562
2022-01-02T09:00+00:00Z,2022-01-02T09:15+00:00Z,10Y1001A1001A83F,MAW,B16,4095
2022-01-02T09:15+00:00Z,2022-01-02T09:30+00:00Z,10Y1001A1001A83F,MAW,B16,4343
2022-01-02T09:30+00:00Z,2022-01-02T09:45+00:00Z,10Y1001A1001A83F,MAW,B16,4787
2022-01-02T09:45+00:00Z,2022-01-02T10:00+00:00Z,10Y1001A1001A83F,MAW,B16,5050
2022-01-02T10:00+00:00Z,2022-01-02T10:15+00:00Z,10Y1001A1001A83F,MAW,B16,5269
2022-01-02T10:15+00:00Z,2022-01-02T10:30+00:00Z,10Y1001A1001A83F,MAW,B16,5570
2022-01-02T10:30+00:00Z,2022-01-02T10:45+00:00Z,10Y1001A1001A83F,MAW,B16,5740
2022-01-02T10:45+00:00Z,2022-01-02T11:00+00:00Z,10Y1001A1001A83F,MAW,B16,5790
2022-01-02T11:00+00:00Z,2022-01-02T11:15+00:00Z,10Y1001A1001A83F,MAW,B16,5588
2022-01-02T11:15+00:00Z,2022-01-02T11:30+00:00Z,10Y1001A1001A83F,MAW,B16,5242
2022-01-02T11:30+00:00Z,2022-01-02T11:45+00:00Z,10Y1001A1001A83F,MAW,B16,4921
2022-01-02T11:45+00:00Z,2022-01-02T12:00+00:00Z,10Y1001A1001A83F,MAW,B16,4547
2022-01-02T12:00+00:00Z,2022-01-02T12:15+00:00Z,10Y1001A1001A83F,MAW,B16,4259
2022-01-02T12:15+00:00Z,2022-01-02T12:30+00:00Z,10Y1001A1001A83F,MAW,B16,3891
2022-01-02T12:30+00:00Z,2022-01-02T12:45+00:00Z,10Y1001A1001A83F,MAW,B16,3702
2022-01-02T12:45+00:00Z,2022-01-02T13:00+00:00Z,10Y1001A1001A83F,MAW,B16,3423
2022-01-02T13:00+00:00Z,2022-01-02T13:15+00:00Z,10Y1001A1001A83F,MAW,B16,3094
2022-01-02T13:15+00:00Z,2022-01-02T13:30+00:00Z,10Y1001A1001A83F,MAW,B16,2664
2022-01-02T13:30+00:00Z,2022-01-02T13:45+00:00Z,10Y1001A1001A83F,MAW,B16,2221
2022-01-02T13:45+00:00Z,2022-01-02T14:00+00:00Z,10Y1001A1001A83F,MAW,B16,1787
2022-01-02T14:00+00:00Z,2022-01-02T14:15+00:00Z,10Y1001A1001A83F,MAW,B16,1355
2022-01-02T14:15+00:00Z,2022-01-02T14:30+00:00Z,10Y1001A1001A83F,MAW,B16,905
2022-01-02T14:30+00:00Z,2022-01-02T14:45+00:00Z,10Y1001A1001A83F,MAW,B16,509
2022-01-02T14:45+00:00Z,2022-01-02T15:00+00:00Z,10Y1001A1001A83F,MAW,B16,202
2022-01-02T15:00+00:00Z,2022-01-02T15:15+00:00Z,10Y1001A1001A83F,MAW,B16,47
2022-01-02T15:15+00:00Z,2022-01-02T15:30+00:00Z,10Y1001A1001A83F,MAW,B16,4
2022-01-02T15:30+00:00Z,2022-01-02T15:45+00:00Z,10Y1001A1001A83F,MAW,B16,1
2022-01-02T15:45+00:00Z,2022-01-02T16:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T16:00+00:00Z,2022-01-02T16:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T16:15+00:00Z,2022-01-02T16:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T16:30+00:00Z,2022-01-02T16:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T16:45+00:00Z,2022-01-02T17:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T17:00+00:00Z,2022-01-02T17:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T17:15+00:00Z,2022-01-02T17:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T17:30+00:00Z,2022-01-02T17:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T17:45+00:00Z,2022-01-02T18:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T18:00+00:00Z,2022-01-02T18:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T18:15+00:00Z,2022-01-02T18:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T18:30+00:00Z,2022-01-02T18:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T18:45+00:00Z,2022-01-02T19:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T19:00+00:00Z,2022-01-02T19:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T19:15+00:00Z,2022-01-02T19:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T19:30+00:00Z,2022-01-02T19:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T19:45+00:00Z,2022-01-02T20:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T20:00+00:00Z,2022-01-02T20:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T20:15+00:00Z,2022-01-02T20:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T20:30+00:00Z,2022-01-02T20:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T20:45+00:00Z,2022-01-02T21:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T21:00+00:00Z,2022-01-02T21:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T21:15+00:00Z,2022-01-02T21:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T21:30+00:00Z,2022-01-02T21:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T21:45+00:00Z,2022-01-02T22:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T22:00+00:00Z,2022-01-02T22:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T22:15+00:00Z,2022-01-02T22:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T22:30+00:00Z,2022-01-02T22:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T22:45+00:00Z,2022-01-02T23:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T23:00+00:00Z,2022-01-02T23:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T23:15+00:00Z,2022-01-02T23:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T23:30+00:00Z,2022-01-02T23:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-02T23:45+00:00Z,2022-01-03T00:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T00:00+00:00Z,2022-01-03T00:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T00:15+00:00Z,2022-01-03T00:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T00:30+00:00Z,2022-01-03T00:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T00:45+00:00Z,2022-01-03T01:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T01:00+00:00Z,2022-01-03T01:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T01:15+00:00Z,2022-01-03T01:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T01:30+00:00Z,2022-01-03T01:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T01:45+00:00Z,2022-01-03T02:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T02:00+00:00Z,2022-01-03T02:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T02:15+00:00Z,2022-01-03T02:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T02:30+00:00Z,2022-01-03T02:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T02:45+00:00Z,2022-01-03T03:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T03:00+00:00Z,2022-01-03T03:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T03:15+00:00Z,2022-01-03T03:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T03:30+00:00Z,2022-01-03T03:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T03:45+00:00Z,2022-01-03T04:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T04:00+00:00Z,2022-01-03T04:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T04:15+00:00Z,2022-01-03T04:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T04:30+00:00Z,2022-01-03T04:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T04:45+00:00Z,2022-01-03T05:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T05:00+00:00Z,2022-01-03T05:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T05:15+00:00Z,2022-01-03T05:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T05:30+00:00Z,2022-01-03T05:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T05:45+00:00Z,2022-01-03T06:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T06:00+00:00Z,2022-01-03T06:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T06:15+00:00Z,2022-01-03T06:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-03T06:30+00:00Z,2022-01-03T06:45+00:00Z,10Y1001A1001A83F,MAW,B16,2
2022-01-03T06:45+00:00Z,2022-01-03T07:00+00:00Z,10Y1001A1001A83F,MAW,B16,8
2022-01-03T07:00+00:00Z,2022-01-03T07:15+00:00Z,10Y1001A1001A83F,MAW,B16,36
2022-01-03T07:15+00:00Z,2022-01-03T07:30+00:00Z,10Y1001A1001A83F,MAW,B16,172
2022-01-03T07:30+00:00Z,2022-01-03T07:45+00:00Z,10Y1001A1001A83F,MAW,B16,430
2022-01-03T07:45+00:00Z,2022-01-03T08:00+00:00Z,10Y1001A1001A83F,MAW,B16,820
2022-01-03T08:00+00:00Z,2022-01-03T08:15+00:00Z,10Y1001A1001A83F,MAW,B16,1293
2022-01-03T08:15+00:00Z,2022-01-03T08:30+00:00Z,10Y1001A1001A83F,MAW,B16,1768
2022-01-03T08:30+00:00Z,2022-01-03T08:45+00:00Z,10Y1001A1001A83F,MAW,B16,2268
2022-01-03T08:45+00:00Z,2022-01-03T09:00+00:00Z,10Y1001A1001A83F,MAW,B16,2835
2022-01-03T09:00+00:00Z,2022-01-03T09:15+00:00Z,10Y1001A1001A83F,MAW,B16,3348
2022-01-03T09:15+00:00Z,2022-01-03T09:30+00:00Z,10Y1001A1001A83F,MAW,B16,3756
2022-01-03T09:30+00:00Z,2022-01-03T09:45+00:00Z,10Y1001A1001A83F,MAW,B16,4134
2022-01-03T09:45+00:00Z,2022-01-03T10:00+00:00Z,10Y1001A1001A83F,MAW,B16,4408
2022-01-03T10:00+00:00Z,2022-01-03T10:15+00:00Z,10Y1001A1001A83F,MAW,B16,4714
2022-01-03T10:15+00:00Z,2022-01-03T10:30+00:00Z,10Y1001A1001A83F,MAW,B16,4961
2022-01-03T10:30+00:00Z,2022-01-03T10:45+00:00Z,10Y1001A1001A83F,MAW,B16,5097
2022-01-03T10:45+00:00Z,2022-01-03T11:00+00:00Z,10Y1001A1001A83F,MAW,B16,5111
2022-01-03T11:00+00:00Z,2022-01-03T11:15+00:00Z,10Y1001A1001A83F,MAW,B16,5097
2022-01-03T11:15+00:00Z,2022-01-03T11:30+00:00Z,10Y1001A1001A83F,MAW,B16,4907
2022-01-03T11:30+00:00Z,2022-01-03T11:45+00:00Z,10Y1001A1001A83F,MAW,B16,4713
2022-01-03T11:45+00:00Z,2022-01-03T12:00+00:00Z,10Y1001A1001A83F,MAW,B16,4308
2022-01-03T12:00+00:00Z,2022-01-03T12:15+00:00Z,10Y1001A1001A83F,MAW,B16,4134
2022-01-03T12:15+00:00Z,2022-01-03T12:30+00:00Z,10Y1001A1001A83F,MAW,B16,3860
2022-01-03T12:30+00:00Z,2022-01-03T12:45+00:00Z,10Y1001A1001A83F,MAW,B16,3523
2022-01-03T12:45+00:00Z,2022-01-03T13:00+00:00Z,10Y1001A1001A83F,MAW,B16,3217
2022-01-03T13:00+00:00Z,2022-01-03T13:15+00:00Z,10Y1001A1001A83F,MAW,B16,2881
2022-01-03T13:15+00:00Z,2022-01-03T13:30+00:00Z,10Y1001A1001A83F,MAW,B16,2504
2022-01-03T13:30+00:00Z,2022-01-03T13:45+00:00Z,10Y1001A1001A83F,MAW,B16,2083
2022-01-03T13:45+00:00Z,2022-01-03T14:00+00:00Z,10Y1001A1001A83F,MAW,B16,1594
2022-01-03T14:00+00:00Z,2022-01-03T14:15+00:00Z,10Y1001A1001A83F,MAW,B16,1167
2022-01-03T14:15+00:00Z,2022-01-03T14:30+00:00Z,10Y1001A1001A83F,MAW,B16,777
2022-01-03T14:30+00:00Z,2022-01-03T14:45+00:00Z,10Y1001A1001A83F,MAW,B16,422
